"samples","site.name","sample.name","series","year","campaign","julian.day","sampling.date","sample.type","soil.type","lat","long","km.hq","flow.distance","position","depth","depth.satellite","secchi","width","elevation","elevation.gis","flow.accumulation.max","velocity.drifting.est","velocity.drifting.calc","discharge.daily.hq","velocity.daily","discharge.camp.hq","velocity.camp","velocity.stream","discharge.calc","Seepage.meters.Q","strahler.stream.order","slope","distance.to.water.body","distance.from.mouth","catchment.area","atm.pressure.ysi","temp.water.ysi","do.perc.ysi","do.cor.perc.ysi","do.conc.ysi","cond.ysi","ph.ysi","alkalinity","wind.max.kestrel","wind.avg.kestrel","temp.air.kestrel","humidity.rel.kestrel","pressure.atm.kestrel","bact.abundance","bact.abundance.se","bact.production","chla","chla.se","TP","TP.se","TN","TN.se","NH4","NH4.se","NOx","NOx.se","NO2","NO2.se","NO3","NO3.se","Fe","DOC","DOC.se","DIC","DIC.se","lability","lability.se","photodegradability.conc","photodegradability.perc","C1","C2","C3","C4","C5","C6","CDOM","pco2.headspace","pco2.headspace.se","pch4.headspace","pch4.headspace.se","pco2.headspace.pic","pco2.headspace.pic.se","pch4.headspace.pic","pch4.headspace.pic.se","pn2o.headspace","pn2o.headspace.se","flux.co2","flux.ch4","kco2.flux","kch4.flux","k600","kch4.k600","Rn","Rn.se","d13C.co2","d13C.co2.se","d13C.ch4","d13C.ch4.se","d2H.h2o","dO18.h2o","dO17.h2o","d13C.DOC","d13C.DIC","POM.PIM","POM.PIM.se","POM","PIM","POM.N.perc","POM.C.perc","POC","d13C.POM","Comments","sample.type.year","Season"
"RO2.16","RE2-087-MO","RO2-16","RO2",2015,2,216,"2015-08-04","Reservoir",NA,50.65478,-63.25952,87.237022,386.762978,"main-out","28.4",NA,"2.35",NA,NA,NA,21600300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.9214981256587,160.178917467998,740.4,17.18,89.3,91.2143196803287,8.56,12,6.59,49.8920186377918,3.6,1.8,23.1,70.3,975.5,1340750,184532.00941842,7.95471680764744,1.18885,0.03835,9.8185612326276,0.411226786922078,0.0707235,0.002334,NA,NA,"0.00777",0.000242,"<0.01",NA,"4.901E-3",0.001166,74.486,5.42715367301003,0.181604256189899,1.08860241456927,0.00818498056065708,-0.0275291233346779,0.00471259748249997,0.970550381551485,17.3004053615002,"3.6127200201785628E-2",0.722493674911323,0.315421036802434,0.069289642680938,0.351322725146547,NA,3.4545,1390.82438082462,24.5895148936511,63.0867007794985,0.635321982626873,1145.37969379587,25.9866429293331,46.0382728533128,1.10164150606486,NA,NA,110.320337046069,0.256600942940942,2.52694674273586,2.53138531141678,2.77778583973656,2.82540200777848,27.4813877975093,20.7760795938474,-20.0364642945163,0.162080099305649,-61.0401519699188,0.445617718750334,-109.334119,-15.199758,NA,-27.64,-14.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Summer"
"RO2.17","RE2-095-M","RO2-17","RO2",2015,2,216,"2015-08-04","Reservoir",NA,50.69721,-63.25251,94.790878,379.209122,"main","74.400000000000006",NA,"3",NA,NA,NA,21553416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.3940866093579,160.167168148669,741,18.7,95.2,97.6610655485606,8.89,12,6.63,NA,4,3.3,23.1,70.3,975.5,1599500,28500,NA,NA,NA,10.1612502217293,0.342688989101766,0.123385,0.0032105,NA,NA,"0.0097225",0.0029935,"<0.01",NA,"6.0185000000000004E-3",0.0026895,67.574,5.8256599140577,0.00409249028052522,1.0512584407612,0.00255780642524145,NA,NA,NA,NA,"2.0706733070121872E-2",0.738272707240166,0.326338516609234,0.0628926417185101,0.363400061850149,NA,3.33935,498.064253677675,2.62294490440408,11.1725227710705,1.66670372514558,399.621272629741,12.9455239248345,6.31012736600514,NA,NA,NA,127.769475024781,0.280185316428398,23.7250331508679,18.5234927255236,24.7582353097139,19.6565692550246,NA,NA,-10.6284829711789,0.733662346699739,-69.2960440538801,NA,-108.324976,-14.994108,NA,-27.58,-14.14,NA,NA,NA,NA,NA,NA,NA,NA,"YSI with angle because of wind and current.","Reservoir","Summer"
"RO2.18","RE2-100-M","RO2-18","RO2",2015,2,216,"2015-08-04","Reservoir",NA,50.7385,-63.21051,99.693573,374.306427,"main","24.6",NA,"2.5",NA,NA,NA,21376168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.0540671004148,158.87093653816,739.8,19.36,99.8,102.367953771522,9.18,11,6.51,36.473193575416,3.8,3,22.7,68.5,979.3,1229000,115000,NA,1.16372413793103,0.158689655172415,10.9837037955735,0.342688989101704,0.1419145,0.002604,NA,NA,"0.01259",0.000133,"<0.01",NA,"8.3925000000000007E-3",0.0001435,61.347,5.59085328422345,0.099754450583199,0.940761203192142,0.0148352772662117,NA,NA,NA,NA,"3.299629577892927E-2",0.716812339481419,0.324979992018333,0.0754743586525247,0.344590220721897,NA,3.33935,1071.92317440532,10.4674941403015,40.6565101883442,0.863640659158708,1097.35540241709,220.27216199514,26.9718932356253,0.74085459951487,NA,NA,101.734167146715,0.202679041099041,3.61025105619094,3.29852748900325,3.6851362636423,3.4259432733531,10.8914285745205,21.7727801221821,-17.8807113638098,1.20763615881994,-65.5321851810746,0.174422281650699,-108.069573,-14.982747,NA,-27.7,-13.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Summer"
"RO2.19","RE2-103-M","RO2-19","RO2",2015,2,216,"2015-08-04","Reservoir",NA,50.76554,-63.20193,102.668701,371.331299,"main","22.6",NA,"2.5",NA,NA,NA,21353444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.087896723434,158.736303314567,739.6,18.88,93,95.4424011320971,8.64,11,6.47,36.4054837648181,3.9,3.3,22.2,78.7,979.3,1145500,54500,11.0641260544354,1.534,0.2301,9.6814856369869,0.137075595640675,0.1466235,0.028237,NA,NA,"0.0124715",0.0001795,"8.9044999999999992E-3",0.0001325,"<0.01",NA,63.911,5.63894004501739,0.0925925925926337,1.01544915080827,0.0127890321260597,NA,NA,NA,NA,"0",0.727114552915459,0.331027315967914,0.060260286481825,0.368722952602943,NA,3.4545,1097.80910161242,16.9429497916776,88.5428574155576,25.0079936813463,847.455241927436,90.27279904093,207.436901685793,56.8564903427472,NA,NA,148.259504969012,0.358023595165234,5.00396137486455,2.58753225886377,5.19036024701138,2.72970750181818,NA,NA,-17.6243028095195,0.379179868063867,-61.9980290250843,0.732434612609474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Summer"
"RO2.20","RE2-151-M","RO2-20","RO2",2015,2,218,"2015-08-06","Reservoir",NA,51.08314,-63.38306,150.639816,323.360184,"main","18.5",NA,"2.4",NA,NA,NA,17971652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.630523535779,134.849442319152,731.1,16.85,95.7,99.3488160015231,9.27,12,6.61,27.8302701124877,1.4,1.1,16,99.5,970.1,1429000,543000,4.0794206446211,0.8149375,0.0479375,8.31072968057997,NA,0.1319415,0.001013,NA,NA,"0.0199895",0.0015975,"1.0101499999999999E-2",0.0020475,"9.8879999999999975E-3",0.003645,236.571,8.08164518109269,0.142214037241631,0.899324739103745,0.0061387354205075,-0.0377266090757644,0.00251045585814227,1.680071489271,22.7575805494969,"0.100142003770086",0.897694165716692,0.333378901939679,0.13758631777418,0.335203638076662,NA,4.8363,600.383530088949,11.0738036488702,52.1355474020108,0.808604874001052,509.090801117633,45.2827936979388,32.8706838345697,1.10666725456348,NA,NA,26.7035258899106,0.336886709562203,2.64504425911773,4.01654235385611,2.94127565706631,4.53343687573442,21.9346069303051,27.8065692535425,-15.9962209449709,0.619940764869394,-55.7914527287359,0.779496738420413,-105.8663,-14.751541,NA,-27.4,-13.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Summer"
"RO2.21","RE2-143-AE","RO2-21","RO2",2015,2,218,"2015-08-06","Reservoir",NA,51.02922,-63.29194,143.058914,330.941086,"arm East","17.3",NA,"3.5",NA,NA,NA,18541872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.985034708826,139.820289826107,731.3,19.37,95.4,99.0646016739407,8.78,12,6.62,30.9968479948105,1,0.5,17,100,970.2,1501250,205276.38888419,NA,1.2943125,0.1438125,9.61294783916656,0.342688989101725,0.1089005,0.00116200000000001,NA,NA,"0.0167585",0.0004185,"1.0241999999999999E-2",0.000366,"6.5165000000000015E-3",0.0007845,63.465,5.97861673828525,0.106916308573779,0.969920196439533,0.0296705545324308,-0.0128616085569253,0.00176774915949536,0.955825436045289,16.6272804612912,"4.8006039503691804E-2",0.712496664544165,0.303646876171921,0.0862120100468095,0.330243986486985,NA,3.33935,1096.84479552481,42.0797678604099,61.7479377977624,2.00477882131365,800.099794838698,67.1286467286338,39.7817969480649,3.04034971361652,NA,NA,26.6554587688118,0.102891202741183,0.913950817186913,1.08641946482188,0.932598001538155,1.12802098046084,NA,NA,-17.0835853066332,0.344611279412568,-68.0894324939587,0.143354998110375,-107.023997,-14.822089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Summer"
"RO2.22","RE2-130-M","RO2-22","RO2",2015,2,218,"2015-08-06","Reservoir",NA,50.96213,-63.2999,129.452972,344.547028,"main","67.3",NA,"3.15",NA,NA,NA,20626596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.879071922507,140.288721776082,731.6,18.76,94.4,98.0330493227517,8.8,12,6.56,31.1631728854269,1.2,1,17.3,93.5,970.6,1087000,135000,4.53937590540971,1.34225,0.095875,8.31072968057997,0.137075595640675,0.1041935,0.000556000000000001,NA,NA,"0.0157785",0.0032815,"1.4297500000000001E-2",0.0032325,"<0.01",NA,92.708,5.78524657253939,0.0537139349293967,0.974012686719869,0.0133005934110934,-0.0138481737405936,0.000382018133252285,0.880743646878339,15.6163345149939,"7.331410466480269E-2",0.702991339158598,0.281183695986465,0.102667158084821,0.309619137821395,NA,3.10905,1164.58886678857,118.720168537974,63.8948282383352,0.755695086697035,980.839413822811,147.439341072153,40.7578994821263,0.290206259230118,NA,NA,58.2881399838368,0.311205033368346,1.79645881730701,3.13295068463715,1.87090899333891,3.31807294092724,16.7492041213855,25.4272927889911,-18.8387944253463,0.916689181581237,-61.6727240005769,0.166535129491908,-106.993945,-14.828328,NA,-27.68,-12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Summer"
"RO2.23","RE2-126-AW","RO2-23","RO2",2015,2,218,"2015-08-06","Reservoir",NA,50.93333,-63.34996,125.913765,348.086235,"arm West","26",NA,"2.5",NA,NA,NA,20861698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.60294877274,140.357390405969,732,17.98,90.9,94.3480387178247,8.61,12,6.56,37.7808596954501,0,0,18,95.3,971,1252500,105500,NA,1.72575,1.57009245868377e-16,11.7376195715973,0.274151191281351,0.132497,0.0192445,NA,NA,"0.015",NA,"8.2699999999999996E-3",0.000506,"<0.01",NA,78.364,5.80008184980561,0.0992428892981544,1.03233067321465,0.0112543482709117,-0.0231181107188247,0.00192246742027102,1.34856019550864,22.6332423933691,"9.1319070625503054E-2",0.713000368790919,0.28581942440603,0.106044493910581,0.301245543864101,NA,3.4545,1594.91723814033,208.903191834006,103.293133561625,5.84730139603356,1124.57534405317,156.604083776558,66.378706995009,6.12118869920808,NA,NA,30.4773755108146,0.141520646795246,0.59643743863992,0.858000186297551,0.637807833758657,0.932352129890372,NA,NA,-19.2108744373901,1.06603923806302,-62.6516558186564,0.0660492100009016,-105.864908,-14.673027,NA,-27.7,-14.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Summer"
"RO2.24","RE2-139-M","RO2-24","RO2",2015,2,219,"2015-08-07","Reservoir",NA,51.00272,-63.35092,138.494156,335.505844,"main","9.6",NA,"2.25",NA,NA,NA,18602216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.004966531842,139.131546202759,739.7,17.55,92.3,94.9066148621146,8.83,12,6.51,NA,4.4,3.5,15.7,65.6,981.8,NA,NA,NA,NA,NA,10.29832581737,0.342688989101725,0.1669715,0.020167,NA,NA,"0.01667",0.001531,"9.8574999999999999E-3",4.05000000000006e-05,"6.8124999999999991E-3",0.0015715,142.632,7.11274810722325,0.0163699611214498,1.00777573153264,0.00818498056067064,NA,NA,NA,NA,"5.4184523659633242E-2",0.814576389736019,0.347272605027515,0.100316215686432,0.35176912843577,NA,4.03025,944.854925586311,9.91372542589733,93.5194069374011,0.915005181456976,782.765057967645,NA,67.0993526596152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.3759351310103,NA,-61.7635870999346,NA,-105.46231,-14.663247,NA,-27.2,-14.68,NA,NA,NA,NA,NA,NA,NA,NA,"no chamber (UGGA broken)","Reservoir","Summer"
"RO2.25","RE2-143-AE","RO2-25","RO2",2015,2,219,"2015-08-07","Reservoir",NA,51.02819,-63.2509,142.93428,331.06572,"arm East","17",NA,"3.25",NA,NA,NA,18541872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.468627011863,139.86672719866,740.1,19.12,88.9,91.1833525829713,8.22,11,6.4,NA,5.5,2.4,18.4,49.9,981.9,NA,NA,NA,NA,NA,9.47587224352586,0.890991371664508,0.116813,0.0016475,NA,NA,"0.0146745",6.65000000000006e-05,"8.1985000000000009E-3",1.74999999999993e-05,"6.476E-3",4.90000000000013e-05,59.796,5.52230407202783,0.0833844894618135,0.920810313075507,0.0122774708410014,NA,NA,NA,NA,"3.782693273876097E-2",0.673989188131839,0.291390874983719,0.0869178910107688,0.321343944315953,NA,3.10905,1194.78354087894,61.2690649727856,80.4362745749228,11.117963311725,848.007585771837,56.9476487500832,46.0414569745156,0.528232776771763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.9774131086157,0.658369778534778,-69.9559927142937,0.441772997964058,-104.787857,-14.640583,NA,-27.66,-14.33,NA,NA,NA,NA,NA,NA,NA,NA,"no chamber (UGGA broken)","Reservoir","Summer"
"RO2.26","RE2-147-AE","RO2-26","RO2",2015,2,219,"2015-08-07","Reservoir",NA,51.05861,-63.19764,147.012573,326.987427,"arm East","17",NA,"2.5",NA,NA,NA,18530748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.581783914416,139.873211677078,740.3,18.87,92.3,94.5605128995636,8.57,11,6.44,22.0278330430193,2.5,2.1,19.5,47.5,982.2,1334500,106500,5.30752296027643,0.49855,0.03835,8.92756986096309,0.479764584742405,0.103202,0.0069645,NA,NA,"0.0135055",0.0009365,"7.1929999999999997E-3",0.00028,"6.3125000000000004E-3",0.0006565,73.293,5.75455289543687,0.0332514835277983,0.896766932678535,0.0230202578268861,-0.0243765699914346,0.00664309128759978,1.01654262436087,18.2231942563136,"3.4874698201032998E-2",0.699625280146986,0.303929112740342,0.0760082839445921,0.322034763500392,NA,3.2242,1105.91818741597,21.6574406489069,62.7358281610453,1.36822482261417,930.156214913984,58.1994351550402,40.4112582819347,1.34479235093247,NA,NA,NA,NA,NA,NA,NA,NA,18.0837716510712,16.8213514857269,-19.6320672516042,0.0864402913476923,-68.6837301490196,0.140713371448527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no chamber (UGGA broken)","Reservoir","Summer"
"RO2.27","RE2-116-M","RO2-27","RO2",2015,2,219,"2015-08-07","Reservoir",NA,50.87214,-63.2106,116.293533,357.706467,"main",NA,NA,NA,NA,NA,NA,21128176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.120224486327,156.394946528887,741.1,18.26,84.5,86.5425659770526,7.95,11,6.21,NA,1.8,1,19.9,54.5,982.6,NA,NA,NA,NA,NA,6.76281824675496,0.143742289838963,0.1140115,0.0103895,NA,NA,"0.0136615",0.0004605,"8.3225E-3",2.54999999999995e-05,"5.3389999999999991E-3",0.000435,71.992,5.94485369347248,0.0946388377327629,1.11776140781666,0.0158583998363001,NA,NA,NA,NA,"4.7343992309419172E-2",0.735241992523899,0.312931722302933,0.0945105032829084,0.323823317308738,NA,3.2242,1452.2731309458,13.3090568470068,101.09324791399,3.48350053869662,1206.5860703234,153.697777421597,72.3042552020389,0.520387626273511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.9942115333701,0.315504671909508,-62.7125964808618,0.0738962893000341,-102.458696,-14.253447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no chamber (UGGA broken)","Reservoir","Summer"
"RO2.28","RE2-114-AE","RO2-28","RO2",2015,2,219,"2015-08-07","Reservoir",NA,50.86131,-63.15281,114.142174,359.857826,"arm East","10.199999999999999",NA,"2.6",NA,NA,NA,21221716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.724159652485,157.807525481078,741.8,18.69,90.6,92.8182694224611,8.46,11,6.41,-2.85944886509447,2.9,2.5,21.5,46.3,983,1059000,9000,4.53639964720536,1.26555,0.03835,8.58488087186136,0.137075595640779,0.1096415,0.002584,NA,NA,"0.012078",0.000802000000000001,"1.5648499999999999E-2",0.0004175,"<0.01",NA,73.351,6.03181911192961,0.0772457540413376,0.929506854921219,0.01790464497647,-0.00356679467880429,0.000570604601463832,1.35406114110957,22.6339542012171,"9.366773160414546E-2",0.748045053226293,0.278916136219231,0.117013849731672,0.302039968527725,NA,3.4545,1054.93998997374,6.9230258076027,50.6440174712004,0.0843100124056981,713.103763131228,30.9627526919238,34.1271602342799,0.633007774929776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.9424245522631,0.30929506538769,-61.9386326234579,0.321071519908532,-105.603444,-14.698119,NA,-27.71,-14.14,NA,NA,NA,NA,NA,NA,NA,NA,"no chamber (UGGA broken)","Reservoir","Summer"
"RO2.29","RE2-111-M","RO2-29","RO2",2015,2,219,"2015-08-07","Reservoir",NA,50.83579,-63.19522,110.750328,363.249672,"main","76.7",NA,"3",NA,NA,NA,21307780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.068366367161,158.419944102431,741.6,16.96,84.8,86.8375270629925,8.2,12,6.29,10.5237732757323,0.7,0.4,19.5,49,983.4,1071500,31500,2.92581345497971,0.6136,0,9.40733444570552,0.274151191281377,0.125319,0.0062305,NA,NA,"0.015177",0.00051,"1.37565E-2",0.0011585,"<0.01",NA,91.195,6.00470636382239,0.038878657663162,1.13720073664825,0.00460405156537385,-0.0132384832931004,0.000305331812124339,1.3194333277584,22.5821679036578,"9.3247963043802964E-2",0.733099206550384,0.295262486806504,0.102610522064774,0.295988185857309,NA,3.4545,1419.2873285408,43.0642498314536,98.0157761901607,1.01343963424348,1039.2511173955,67.4751408433298,65.4348706766988,1.52530219375295,NA,NA,NA,NA,NA,NA,NA,NA,23.0784859702722,22.379800523575,-20.7700939269506,0.17566781236915,-59.3716748107165,0.0494231731222996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no chamber (UGGA broken)","Reservoir","Summer"
"T15","TR-013.00","T15","TR",2015,2,214,"2015-08-02","Tributary",NA,50.30985,-63.66135,13,461,"main","6.2",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62351908036413,172.446374400817,750.8,16.65,99,100.288317333567,9.65,18,5.88,20.737348550101,5.4,3.3,22,NA,NA,1385000,2000,NA,0.65195,0.11505,19.4121397525837,0.143742289838963,0.170739,0.0075635,NA,NA,"0.043952",0.001076,"<0.01",NA,"4.3485499999999996E-2",0.0009085,320.615,11.7367505627174,0.111008798854198,0.572948639246982,0.00306936771024019,-0.0206950989371567,0.00456340933658778,3.41207905912612,28.3982019276617,"0.0765666877063695",1.29694386019017,0.531375752754716,0.169245255587982,0.44316952938037,NA,8.0605,807.082326292196,3.35226335715544,20.815543353017,0.210684498599457,989.760669455054,28.1575878115112,13.7905586889754,0.265593207049261,NA,NA,84.9954307350475,NA,4.44905511818716,NA,4.98216486705545,NA,NA,NA,-19.7035280164699,0.00528188514632433,-56.7755403831689,1.11587949170811,-75.634671,-11.142393,NA,-27.67,-22.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary","Summer"
"T16","TR-080.57","T16","TR",2015,2,215,"2015-08-03","Tributary",NA,50.632,-63.16698,80.57,393.43,"main","1.7",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,80.415186210729,160.473791962484,749.9,17.39,99.8,101.126300996242,9.57,9,5.66,-28.8664344320751,1.1,0.4,22,NA,NA,1636500,38500,NA,0.443155555555555,0.0170444444444445,5.18165305852637,0.143742289838963,0.1042125,0.000267000000000003,NA,NA,"0.005702",3.6e-05,"<0.01",NA,"6.0339999999999994E-3",0.000299,180.558,8.83824432166973,0.0885001023123535,0.450173930836914,0.00204624514016766,-0.0334321200080228,0.00118404786372843,3.0803930128471,33.3599990026143,"0.0843337495629",1.0873199809553,0.456312254647555,0.150429994324857,0.385673662311182,NA,5.5272,657.783232791518,4.69683527790153,9.79536614847595,1.20071816351705,498.049661323983,33.6780734477611,5.89446780582762,1.10157488031062,NA,NA,28.7115770181326,0.0181060386247149,2.32293197399552,1.36289902024007,2.53498543633618,1.51047823232237,34.2822429842377,23.1807637772133,-15.032651862312,0.515451968070483,NA,NA,-83.506965,-12.16092,NA,-27.28,-19.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary","Summer"
"T17","TR-063.16","T17","TR",2015,2,215,"2015-08-03","Tributary",NA,50.46852,-63.23358,63.16,410.84,"main","1.4",NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7384224417884,169.094289689941,750,15.62,90.9,88.9664320629812,8.74,13,5.17,NA,0,0,22,NA,NA,1587500,25500,NA,NA,NA,14.4530307531395,1.07806717379222,0.149917,0.00769149999999999,NA,NA,"0.006763",0.000542,"<0.01",NA,"<0.01",NA,644.576,15.2128094945774,0.0501330059336702,0.971966441579701,0.00409249028032176,NA,NA,NA,NA,"0.0408909862008768",1.48759278389672,0.654507859670097,0.222803379197053,0.546827109592528,NA,11.39985,2363.79735955995,62.6040403583982,245.50111812055,0.144645541349135,1745.02234089224,15.4973309207611,175.955541839886,5.64117611261628,NA,NA,127.433017339955,0.568482469332991,1.42731321467936,1.36438542368916,1.65794983392345,1.60656237603607,NA,NA,-23.0899716962493,0.000321449042495203,-57.1114680551144,0.468690581850918,-76.62757,-11.39719,NA,-27.97,-24.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary","Summer"
"T18","TR-172.49","T18","TR",2015,2,217,"2015-08-05","Tributary",NA,51.24445,-63.33876,172.49,301.51,"main","0.7",NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,170.715259629567,132.718475173603,726.6,16.6,91,95.5791140515669,8.91,NA,6.68,NA,1.2,0.4,20.9,NA,NA,944500,49500,NA,NA,NA,5.8284933628017,0.790582594114297,0.119952,0.0042035,NA,NA,"0.008058",0.000406,"<0.01",NA,"5.700499999999999E-3",0.0003915,132.99,7.5305428662488,0.137575693190302,0.761181344948475,0.0185913098905768,NA,NA,NA,NA,"0",0.90509389592961,0.408178888226357,0.0828411909494716,0.376000005112597,NA,4.3757,708.744724446329,14.9489853264348,51.0675298520667,NA,670.591099625162,79.9817670294493,30.8437783076626,0.126181653393131,NA,NA,45.0540678270559,0.271087104084678,3.02973142317994,3.28409891584667,3.39874321788297,3.73843948524775,NA,NA,-17.9357443032218,0.474432932980619,-65.5752529437696,0.0956001602132304,-96.455771,-13.763831,NA,-27.25,-16.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary","Summer"
"T20","TR-161.22","T20","TR",2015,2,217,"2015-08-05","Tributary",NA,51.15319,-63.40168,161.22,312.78,"main","1.9",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,158.744769977573,134.264593581943,725.8,15.63,92.1,96.2636266166512,9.15,5,6.24,NA,1,0.5,20.9,NA,NA,671500,68025.1179099799,NA,0.33748,0.03068,2.88177642110297,0.143742289838963,0.0888355,0.00619699999999999,NA,NA,"0.009013",0.000788,"<0.01",NA,"7.3629999999999998E-3",0.000584000000000001,51.689,5.35911602209945,0.154491508082675,0.427665234295069,0.0184162062615097,-0.01479348426908,0.00486236591654711,1.62337069950922,27.6562466569971,"0",0.717226077823324,0.336525169556523,0.0672081081933502,0.276916834318973,NA,3.10905,583.956286453198,21.1868994573349,9.77577162237292,0.749621760001245,566.887319230189,NA,4.6573403250662,0.554202894245601,NA,NA,13.0215842596157,0.0111989212933306,1.3356308043975,0.813162637309938,1.55089525578039,0.957164465989164,20.0831674782941,24.2023948285707,-16.1280837750703,NA,NA,NA,-88.799279,-13.022307,NA,-27.15,-18.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary","Summer"
"T30","TR-187.36","T30","TR",2015,2,222,"2015-08-10","Tributary",NA,51.32538,-63.49067,187.36,286.64,"center-right bank","1.1000000000000001",NA,NA,7.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4575,NA,NA,NA,NA,NA,187.450296014503,113.613721695848,724.2,16.67,106,111.126671857063,10.31,10,6.36,NA,0,0,25.6,49.6,974.6,1267500,96500,NA,0.479375,0,3.74,NA,0.088901,0.000935499999999992,NA,NA,"0.0069165",0.0002935,"<0.01",NA,"4.6445000000000002E-3",0.0003325,126.261,6.95580580048868,0.0164665887605342,0.643259322213959,0.0047806225432959,NA,NA,NA,NA,"0.0526771758868681",0.826363145346817,0.336625205805891,0.117988409329889,0.334471496899446,NA,4.3757,546.759246599414,22.1881806670986,16.9716410557267,0.728253852311996,827.009242138987,97.5976695829086,14.1205922943655,3.08069520714428,NA,NA,15.8615789122018,0.0911367184154047,2.02525268408086,3.57711511514511,2.26633542655369,4.06227583254721,NA,NA,-20.2698807615037,0.599383438509168,-52.0018763836836,0.709006210756463,-100.490423,-14.056421,NA,-27.38,-14.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tributary","Summer"
"RO2.22-r2","RE2-130-M","RO2-22","RO2",2015,2,218,"2015-08-06","Reservoir",NA,50.96213,-63.2999,129.452972,344.547028,"main","67.3",NA,"3.15",NA,NA,NA,20626596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.879071922507,140.288721776082,731.6,18.76,94.4,98.0330493227517,8.8,12,6.56,31.1631728854269,1.2,1,17.3,93.5,970.6,1087000,135000,4.53937590540971,1.34225,0.095875,8.31072968057997,0.137075595640675,0.1041935,0.000556000000000001,NA,NA,"0.0157785",0.0032815,"1.4297500000000001E-2",0.0032325,"<0.01",NA,92.708,5.78524657253939,0.0537139349293967,0.974012686719869,0.0133005934110934,-0.0138481737405936,0.000382018133252285,0.880743646878339,15.6163345149939,"7.331410466480269E-2",0.702991339158598,0.281183695986465,0.102667158084821,0.309619137821395,NA,3.10905,1164.58886678857,118.720168537974,63.8948282383352,0.755695086697035,980.839413822811,147.439341072153,40.7578994821263,0.290206259230118,NA,NA,58.2881399838368,0.311205033368346,1.79645881730701,3.13295068463715,1.87090899333891,3.31807294092724,16.7492041213855,25.4272927889911,-18.8387944253463,0.916689181581237,-61.6727240005769,0.166535129491908,-106.993945,-14.828328,NA,-27.68,-12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Summer"
